237,185,202,199,180,-0.71,-10.55,1.49
237,185,201,199,180,-0.71,-10.59,1.37
237,185,201,199,181,-0.63,-10.63,1.37
238,186,203,199,181,-0.71,-10.59,1.41
238,186,203,199,181,-0.67,-10.63,1.22
238,186,202,199,181,-0.63,-10.63,1.18
242,185,201,199,180,-0.67,-10.59,1.10
256,186,202,199,180,-0.82,-10.67,1.37
266,185,202,240,182,-1.29,-11.14,1.57
271,184,201,340,189,-0.31,-10.63,0.82
293,184,201,400,192,-0.24,-10.51,0.47
299,188,205,399,196,0.04,-10.63,0.86
292,208,220,389,244,-0.08,-10.63,0.47
294,236,249,378,313,0.00,-10.63,0.78
286,286,296,390,340,0.00,-10.67,0.51
282,318,321,400,351,0.12,-10.63,0.12
282,350,339,410,360,0.00,-10.63,0.47
288,345,343,388,347,-0.20,-10.67,0.39
278,346,348,350,361,-0.08,-10.59,0.31
285,343,335,320,357,-0.12,-10.63,0.27
293,342,340,299,374,-0.16,-10.63,0.47
289,319,324,244,341,0.00,-11.34,-0.47
275,188,218,212,204,-0.94,-10.83,1.65
265,183,205,185,181,-0.67,-10.43,0.39
233,180,198,200,181,-0.86,-10.24,0.08
220,183,194,179,179,-0.75,-10.36,-0.20
218,177,194,176,179,-1.02,-10.40,-0.31
225,184,202,180,183,-0.90,-10.40,-0.24
221,177,199,177,177,-1.02,-10.36,-0.16
224,178,193,178,177,-1.06,-10.51,0.00
222,183,204,175,178,-1.14,-10.47,-0.04
221,181,201,177,176,-0.90,-10.51,-0.16
225,182,199,178,178,-0.98,-10.40,-0.24
219,179,198,181,178,-1.10,-10.36,0.00
223,179,203,181,178,-1.14,-10.36,-0.16
220,184,201,176,181,-0.86,-10.32,-0.16
219,182,204,181,181,-0.82,-10.71,0.27
220,181,197,178,178,-0.98,-10.36,0.39
222,181,197,182,180,-0.86,-10.36,-0.12
222,182,201,182,178,-0.98,-10.51,0.08
222,183,202,181,179,-0.98,-10.47,-0.12
221,181,202,180,179,-0.94,-10.51,0.12
222,181,199,181,179,-0.90,-10.47,0.08
224,183,202,180,178,-0.86,-10.40,-0.12
223,183,202,179,181,-0.94,-10.43,0.08
224,186,202,180,178,-0.98,-10.55,-0.08
