224,185,204,206,200,-1.37,-10.55,0.55,k
230,183,205,195,195,-0.78,-10.28,-0.35,k
229,185,198,191,195,-0.55,-10.75,0.71,k
224,185,199,191,192,-0.35,-10.63,0.63,k
226,180,197,193,191,-0.67,-10.40,0.35,k
233,183,200,191,193,-0.43,-10.40,0.27,k
229,178,198,196,192,-0.59,-10.75,0.98,k
229,184,197,195,191,-0.47,-10.71,0.98,k
232,181,202,195,193,-0.51,-10.71,0.90,k
224,185,201,197,194,-0.67,-10.63,0.98,k
228,182,199,217,208,-0.71,-10.63,0.82,k
234,184,203,278,256,-1.84,-10.20,0.59,k
237,179,200,327,279,-1.57,-10.59,0.78,k
233,185,200,345,289,-2.28,-8.83,0.55,k
237,183,206,356,299,-2.39,-10.32,0.55,k
233,174,204,349,300,-2.31,-10.16,0.16,k
233,179,205,350,298,-2.20,-10.20,0.00,k
238,182,202,349,298,-2.04,-10.43,-0.04,k
237,181,202,346,292,-2.12,-10.08,-0.27,k
232,174,204,350,295,-2.16,-10.40,0.12,k
238,182,208,375,311,-2.00,-10.08,-0.75,k
233,178,205,372,309,-2.20,-10.28,0.24,k
235,176,203,315,278,-2.28,-9.96,-0.39,k
236,179,200,220,213,-1.65,-10.40,-0.31,k
226,179,199,195,190,-2.20,-10.04,0.51,k
226,177,196,184,187,-1.02,-10.32,-0.27,k
225,181,198,183,185,-0.59,-10.55,0.24,k
226,181,201,184,184,-0.94,-10.63,0.20,k
221,181,196,185,190,-1.02,-10.43,0.24,k
229,181,198,184,185,-1.10,-10.51,0.31,k
