254,179,197,180,179,1.77,-10.12,-1.77,g
217,181,199,180,179,1.33,-10.24,-1.80,g
253,180,198,181,181,1.84,-10.20,-1.37,g
240,183,201,1023,183,1.57,-10.16,-1.65,g
212,182,202,186,182,1.37,-10.16,-1.84,g
238,181,203,187,184,1.22,-10.20,-1.77,g
247,181,204,189,183,1.45,-10.20,-1.49,g
241,182,209,192,184,1.49,-10.28,-1.53,g
249,183,224,215,190,1.37,-10.16,-1.57,g
238,185,241,1023,195,1.41,-10.28,-1.45,g
234,186,276,1023,215,1.45,-10.28,-1.02,g
249,186,322,1023,250,0.08,-10.32,-1.49,g
252,184,330,1023,262,-0.67,-10.00,-1.57,g
261,182,333,1023,293,-2.08,-9.89,-2.00,g
269,179,335,1023,291,-2.86,-8.90,-3.65,g
275,178,338,1023,289,-3.45,-8.04,-4.16,g
294,178,341,1022,288,-3.88,-7.53,-4.67,g
290,177,343,1023,288,-4.24,-7.30,-5.06,g
289,177,339,1023,287,-4.08,-7.41,-4.67,g
272,178,340,1023,286,-3.77,-7.65,-4.51,g
276,178,336,1023,283,-2.71,-8.43,-4.04,g
272,180,315,1023,261,-1.69,-9.45,-3.26,g
