237,182,201,185,174,2.00,-10.51,0.20
235,181,200,187,176,2.00,-10.55,0.08
236,183,201,190,175,1.96,-10.51,-0.04
236,181,200,187,175,1.88,-10.51,0.08
236,184,204,201,175,1.96,-10.55,0.12
247,195,211,1022,174,1.96,-10.43,0.39
265,236,264,1022,175,2.04,-10.40,-0.43
293,310,324,1023,175,1.88,-10.04,-0.67
329,346,343,1023,177,2.59,-10.24,-1.37
341,345,342,1023,178,2.79,-9.89,-1.41
348,347,340,1023,178,3.22,-9.96,-1.69
351,347,342,1023,177,3.49,-9.89,-1.61
346,341,339,1023,178,3.14,-10.08,-1.45
339,342,336,1023,175,1.61,-10.47,-1.37
332,337,327,1023,176,1.57,-7.61,-5.65
322,337,324,1021,175,0.82,-6.24,-7.06
324,333,324,1022,175,2.12,-7.34,-6.04
332,325,324,1022,176,2.90,-9.69,-2.59
326,321,323,1023,176,2.43,-10.40,0.31
327,323,322,1023,174,3.10,-10.20,0.24
323,323,322,1023,176,3.18,-10.28,0.08
315,316,322,1023,171,2.98,-10.32,-0.12
282,302,315,1021,180,2.75,-10.28,0.08
246,218,242,1022,176,2.94,-10.08,-1.37
224,184,194,193,176,2.82,-10.04,-1.29
221,182,200,239,175,2.71,-10.08,-1.22
219,183,201,186,172,2.71,-10.08,-1.29
219,181,198,185,174,2.71,-10.08,-1.06
218,182,198,196,170,2.63,-10.12,-1.10
219,179,195,278,171,2.79,-10.12,-0.98
223,177,196,183,173,2.55,-9.85,-1.26
