224,183,204,199,182,0.31,-10.71,1.26
224,182,204,199,182,0.27,-10.63,1.26
221,181,203,199,177,0.24,-10.63,1.49
218,182,201,199,182,0.39,-10.71,1.37
224,190,203,199,181,0.39,-10.55,1.61
224,185,204,199,180,0.43,-10.63,1.37
225,183,201,199,180,0.47,-10.67,1.22
224,182,204,199,180,0.35,-10.75,1.49
222,183,202,199,178,0.51,-10.79,1.65
224,187,205,199,181,0.47,-10.63,1.61
224,183,205,255,180,0.43,-10.79,1.65
227,184,201,260,182,0.43,-10.71,1.61
229,184,198,200,181,0.31,-10.67,0.94
228,183,208,255,182,-0.04,-10.67,1.65
231,182,206,265,183,0.43,-10.67,0.71
232,188,228,255,187,-0.71,-10.24,-1.73
230,188,234,298,188,-0.90,-9.26,-3.26
227,186,259,288,192,-0.98,-8.79,-4.24
232,188,321,300,209,-0.86,-8.59,-4.31
244,188,326,315,223,-1.33,-7.65,-5.53
240,189,331,333,228,-1.92,-7.57,-5.45
241,190,334,370,227,-1.73,-7.53,-5.65
239,193,334,400,226,-1.96,-7.49,-5.65
237,193,320,388,224,-2.00,-7.37,-5.73
241,193,324,398,223,-1.96,-7.34,-5.53
236,193,319,389,227,-2.00,-7.34,-5.53
238,194,323,412,233,-1.96,-7.22,-5.92
232,190,320,411,230,-1.96,-7.30,-5.61
243,191,314,340,227,-1.41,-6.71,-6.67
243,192,298,300,212,-2.51,-8.79,-3.45
237,186,238,266,197,-0.63,-10.40,-0.67
232,187,207,206,184,-0.67,-10.47,-0.27
223,188,202,182,181,-0.43,-10.51,-0.27
216,180,199,180,179,-0.31,-10.55,0.24
221,175,202,231,179,-0.16,-10.51,0.04
219,182,204,190,180,-0.39,-10.63,0.12
221,183,201,181,180,-0.31,-10.59,0.31
220,183,201,243,180,-0.27,-10.55,0.27
220,183,201,181,180,-0.20,-10.59,0.20
220,183,201,181,180,-0.20,-10.63,0.31
220,182,201,243,179,-0.20,-10.59,0.31
219,183,200,211,180,-0.12,-10.59,0.35
219,183,201,183,180,-0.16,-10.63,0.35
220,183,201,189,181,-0.16,-10.63,0.39
220,183,200,235,180,-0.20,-10.63,0.47
219,181,200,181,180,-0.12,-10.67,0.43
