228,183,202,227,180,-0.31,-10.63,1.02
228,183,202,234,180,-0.39,-10.59,0.94
228,184,202,208,180,-0.20,-10.59,0.86
228,183,202,254,180,-0.27,-10.59,0.82
228,183,202,193,179,-0.08,-10.63,0.63
230,183,202,239,180,-0.12,-10.67,0.78
234,183,203,189,180,-0.20,-10.63,0.78
236,184,203,211,180,-0.20,-10.67,0.82
235,182,203,182,180,-0.08,-10.63,0.94
235,183,203,198,180,-0.12,-10.63,0.82
234,183,203,184,180,-0.08,-10.63,0.78
233,183,205,335,181,-0.16,-10.67,0.86
242,186,207,188,182,-0.24,-10.67,0.55
258,206,229,200,188,0.00,-10.59,1.02
270,224,257,300,214,0.00,-10.43,1.02
273,247,283,376,241,0.04,-10.63,0.51
278,276,299,660,252,0.12,-10.47,0.20
292,314,319,374,293,0.04,-10.47,0.04
324,338,328,399,316,0.27,-10.51,0.12
343,341,327,441,313,0.04,-10.55,0.12
339,333,322,370,302,0.04,-10.55,0.00
339,330,320,390,302,0.04,-10.55,0.04
345,328,319,414,303,0.08,-10.59,0.08
344,326,317,362,303,0.00,-10.55,0.12
342,324,315,391,301,0.08,-10.55,0.00
341,322,313,406,301,0.04,-10.55,-0.12
340,320,313,358,301,0.08,-10.55,0.08
293,287,305,334,263,0.00,-10.59,0.47
262,198,240,222,200,-0.12,-10.67,0.51
247,184,209,258,185,-0.31,-10.71,0.20
235,186,196,200,182,-0.24,-10.55,-0.16
229,188,202,181,182,-0.43,-10.51,-0.08
230,177,199,181,181,-0.47,-10.59,-0.04
230,182,195,213,181,-0.27,-10.67,0.39
229,183,196,179,181,-0.35,-10.63,0.27
230,183,201,189,181,-0.55,-10.71,0.35
231,183,200,180,181,0.27,-10.63,0.12
228,181,201,179,183,-0.20,-10.71,1.02
227,189,204,182,181,0.12,-10.71,1.10
228,186,203,183,182,0.08,-10.67,0.78
226,184,195,181,180,0.12,-10.67,0.75
